SMPT_EASTING,SMPT_NORTHING
583645,209179
620600,309500
638550,290750
616480,313240
573343,199357
607543,233348
646550,304900
604000,211000
598978,319188
583411,208624
583645,209179
586700,328000
616480,313240
632717,288663
570836,243102
611549,325162
602100,318500
624300,306800
593270,312707
583411,208624
596668,316215
611537,325151
614900,244800
646550,304900
583411,208624
608200,320200
612500,245100
612500,245100
643500,292700
583645,209179
583645,209179
607543,233348
612500,245100
611537,325151
643500,292700
615250,232640
648200,306500
636400,291600
636400,291600
638550,290750
611537,325151
638550,290750
583411,208624
642200,319200
612500,245100
611549,325162
587881,324059
617600,312800
573343,199357
583411,208624
627000,242000
611537,325151
612500,245100
608409,214662
624300,306800
636400,291600
620600,309500
611549,325162
620600,309500
583645,209179
616480,313240
643500,292700
601700,324500
583645,209179
600733,225530
611549,325162
610700,318800
617600,312800
638550,290750
611537,325151
619150,232850
583411,208624
591896,329315
624300,306800
609646,235667
624300,306800
615063,272326
636400,291600
611537,325151
609646,235667
599800,320100
626700,319800
583645,209179
612500,245100
583411,208624
593270,312707
630900,316700
611549,325162
599800,320100
583645,209179
603525,316928
638550,290750
620600,309500
589900,323800
602100,318500
616600,242100
646550,304900
610700,318800
583411,208624
610088,233073
652120,307540
583645,209179
652120,307540
636400,291600
612500,245100
599800,320100
636400,291600
583645,209179
620600,309500
618500,311200
611549,325162
596668,316215
635000,304400
621000,309700
611549,325162
611549,325162
602608,234523
609000,321665
611549,325162
611549,325162
624300,306800
611549,325162
638550,290750
624300,306800
609000,321665
616600,242100
611549,325162
583411,208624
602608,234523
617600,240400
612500,245100
610700,318800
617600,240400
626700,319800
615250,232640
560000,348000
643500,292700
624300,306800
617600,312800
627372,243235
586717,240988
611549,325162
616600,242100
589900,323800
583411,208624
648200,306500
608200,320200
583411,208624
612500,245100
586447,221180
611537,325151
618500,311200
596132,329217
616480,313240
589900,323800
609000,321665
608200,320200
583411,208624
587300,326800
624300,306800
635000,304400
636400,291600
624300,306800
598978,319188
602608,234523
602100,318500
611549,325162
611549,325162
610088,233073
611549,325162
602608,234523
611537,325151
636400,291600
626700,319800
611537,325151
612500,245100
611537,325151
624300,306800
611549,325162
583411,208624
583645,209179
620600,309500
624300,306800
594200,339700
611549,325162
621000,309700
628800,252200
643500,292700
624300,306800
643500,292700
583645,209179
596400,327400
614900,244800
638550,290750
602100,318500
624300,306800
616480,313240
638550,290750
570836,243102
601100,319400
620600,309500
636400,291600
612500,245100
630900,316700
630900,316700
611537,325151
630900,316700
583645,209179
616600,242100
573343,199357
573343,199357
602608,234523
636400,291600
643500,292700
616480,313240
620600,309500
583645,209179
636400,291600
647370,304050
636400,291600
646550,304900
599800,320100
617600,312800
635000,304400
635000,304400
617600,240400
636400,291600
611549,325162
636400,291600
607543,233348
583411,208624
620600,309500
612700,318600
589900,323800
638550,290750
593270,312707
555554,179035
575991,208320
573343,199357
596668,316215
593270,312707
601700,324500
583411,208624
587300,326800
611537,325151
616600,242100
598978,319188
611549,325162
636400,291600
600733,225530
607543,233348
583645,209179
620600,309500
611549,325162
612500,245100
607543,233348
599800,320100
610700,318800
647370,304050
617600,312800
585757,214119
616600,242100
611549,325162
643500,292700
612700,318600
583645,209179
647370,304050
648200,306500
593270,312707
651750,308000
596668,316215
647370,304050
607543,233348
636400,291600
636400,291600
602100,318500
612500,245100
647370,304050
611537,325151
601700,324500
611537,325151
575991,208320
608200,320200
618500,311200
616480,313240
643500,292700
583411,208624
611537,325151
593270,312707
611549,325162
647370,304050
626700,319800
612500,245100
648200,306500
612500,245100
630900,316700
583411,208624
611549,325162
611537,325151
591896,329315
598978,319188
587300,326800
632717,288663
594200,339700
611537,325151
602608,234523
611537,325151
624300,306800
608200,320200
628800,318700
602608,234523
638550,290750
600733,225530
616600,242100
638550,290750
611549,325162
636400,291600
638550,290750
611537,325151
620600,309500
591896,329315
589900,323800
628800,318700
570836,243102
636400,291600
612700,318600
636400,291600
583411,208624
635000,304400
617600,312800
627372,243235
610088,233073
616480,313240
600733,225530
583645,209179
608200,320200
611549,325162
612500,245100
611549,325162
646550,304900
584816,229871
624300,306800
610088,233073
611537,325151
608200,320200
612700,318600
610700,318800
638550,290750
599800,320100
611537,325151
596668,316215
583645,209179
587881,324059
624300,306800
636400,291600
611549,325162
570836,243102
638550,290750
602608,234523
610700,318800
614810,269915
611537,325151
611549,325162
583411,208624
599800,320100
643500,292700
594200,339700
643500,292700
611537,325151
583411,208624
586717,240988
615063,272326
593270,312707
638550,290750
602100,318500
638550,290750
603525,316928
614900,244800
583411,208624
616480,313240
611537,325151
616480,313240
630900,316700
601700,324500
611537,325151
638550,290750
620600,309500
611549,325162
602608,234523
586447,221180
621000,309700
570836,243102
583645,209179
620600,309500
620600,309500
632717,288663
638550,290750
635000,304400
611537,325151
583411,208624
591896,329315
603525,316928
600733,225530
570836,243102
611537,325151
600733,225530
587300,326800
594200,339700
614900,244800
636400,291600
585640,336240
630900,316700
635000,304400
583645,209179
583411,208624
584816,229871
616480,313240
620600,309500
636400,291600
620600,309500
600733,225530
636400,291600
620600,309500
600733,225530
612700,318600
596668,316215
643500,292700
638550,290750
636400,291600
611537,325151
620600,309500
611549,325162
624300,306800
601100,319400
636400,291600
610088,233073
583411,208624
636400,291600
596132,329217
610088,233073
609000,321665
618500,311200
610088,233073
638550,290750
611549,325162
636400,291600
583411,208624
583411,208624
573343,199357
636400,291600
612700,318600
638550,290750
602608,234523
611537,325151
612500,245100
583411,208624
620600,309500
643500,292700
638550,290750
587300,326800
611537,325151
603525,316928
611537,325151
636400,291600
638550,290750
589900,323800
616480,313240
618500,311200
630900,316700
606150,209950
620600,309500
643500,292700
586717,240988
620600,309500
635583,270146
616788,336616
611549,325162
608200,320200
610700,318800
617600,312800
610700,318800
609000,321665
617600,312800
608200,320200
608200,320200
601700,324500
608200,320200
609000,321665
608200,320200
610700,318800
608200,320200
608200,320200
620600,309500
624300,306800
639650,322280
645250,293600
645250,293600
612500,245100
616821,281844
652120,307540
650040,290600
651750,308000
647800,307000
560000,348000
621924,263689
600733,225530
600733,225530
635000,304400
624190,321010
607543,233348
642200,319200
624190,321010
636400,291600
614900,244800
620600,309500
583411,208624
615234,219445
626700,319800
624300,306800
600733,225530
626700,319800
583411,208624
594200,339700
600733,225530
600733,225530
615234,219445
623950,256230
624300,306800
611549,325162
628800,252200
616600,242100
628800,252200
626700,319800
611549,325162
643500,292700
638550,290750
602608,234523
583645,209179
611537,325151
611537,325151
611549,325162
570000,190000
611549,325162
611537,325151
611549,325162
600733,225530
611537,325151
611549,325162
636870,253130
611549,325162
611549,325162
565470,180100
611549,325162
600733,225530
611537,325151
611549,325162
611537,325151
611549,325162
611549,325162
611549,325162
611549,325162
611549,325162
611549,325162
611549,325162
611549,325162
611537,325151
583411,208624
611200,250000
559388,180415
580971,231102
555554,179035
580971,231102
580971,231102
602608,234523
600733,225530
597304,225369
630900,316700
600733,225530
617839,243544
616600,242100
602608,234523
600733,225530
574230,184640
620600,309500
626700,319800
582758,211604
583645,209179
645717,318249
645717,318249
580971,231102
600733,225530
580971,231102
580971,231102
600733,225530
583411,208624
620600,309500
602608,234523
631669,243629
580971,231102
611200,250000
645717,318249
580971,231102
582758,211604
645717,318249
573343,199357
611200,250000
619150,232850
602608,234523
602608,234523
617839,243544
607543,233348
641800,321800
617839,243544
616600,242100
602608,234523
642200,319200
600733,225530
642200,319200
580971,231102
621000,309700
580971,231102
616600,242100
621000,309700
602608,234523
620600,309500
612500,245100
630900,316700
618500,311200
580971,231102
602608,234523
597304,225369
621000,309700
616600,242100
636400,291600
611549,325162
625400,234800
616600,242100
625901,232888
616600,242100
620600,309500
636400,291600
646550,304900
651750,308000
583411,208624
651750,308000
600733,225530
555554,179035
628800,318700
635000,304400
620600,309500
600733,225530
583645,209179
620600,309500
612500,245100
580971,231102
621359,238325
583411,208624
624300,306800
642200,319200
602608,234523
583411,208624
583411,208624
602608,234523
624300,306800
641800,321800
626700,319800
620600,309500
616600,242100
621000,309700
617600,240400
619150,232850
619150,232850
641800,321800
619150,232850
643500,292700
619150,232850
642200,319200
570836,243102
602608,234523
608600,211700
616600,242100
602608,234523
616600,242100
619150,232850
624300,306800
602608,234523
636400,291600
623262,239869
602608,234523
616600,242100
625400,234800
615250,232640
620600,309500
620600,309500
626700,319800
624300,306800
624300,306800
635000,304400
636400,291600
600733,225530
598978,319188
602100,318500
617600,240400
641800,321800
599800,320100
615250,232640
620600,309500
583411,208624
621359,238325
635000,304400
621000,238600
625901,232888
616480,313240
616600,242100
600733,225530
573343,199357
620600,309500
626700,319800
608409,214662
627000,242000
651750,308000
621359,238325
602608,234523
620600,309500
621359,238325
611549,325162
621000,309700
602608,234523
570836,243102
600733,225530
619150,232850
617600,240400
612500,245100
624300,306800
616600,242100
616600,242100
600733,225530
583645,209179
616600,242100
636400,291600
583411,208624
617600,240400
612500,245100
621000,309700
616600,242100
625400,234800
638500,251700
600733,225530
647370,304050
602608,234523
583411,208624
583645,209179
616600,242100
620600,309500
602608,234523
602608,234523
621000,309700
583645,209179
638550,290750
600733,225530
651750,308000
594200,339700
619150,232850
616600,242100
616600,242100
600733,225530
583411,208624
611549,325162
638500,251700
600733,225530
621359,238325
617600,240400
573343,199357
627000,242000
600733,225530
625400,234800
652120,307540
616600,242100
625901,232888
620600,309500
620600,309500
652120,307540
611549,325162
602608,234523
616600,242100
583411,208624
636400,291600
620600,309500
625901,232888
591896,329315
580971,231102
635000,304400
583645,209179
583411,208624
600733,225530
616600,242100
600733,225530
651750,308000
600733,225530
604000,211000
621000,309700
608600,211700
598978,319188
606150,209950
616600,242100
602608,234523
620600,309500
583411,208624
621000,309700
641800,321800
607543,233348
600733,225530
602608,234523
624300,306800
625901,232888
607543,233348
607543,233348
620600,309500
626700,319800
580971,231102
583411,208624
620600,309500
621000,309700
636400,291600
570836,243102
593270,312707
583645,209179
600733,225530
625400,234800
621359,238325
616600,242100
602608,234523
624300,306800
639000,313400
570836,243102
642200,319200
651750,308000
621000,309700
652120,307540
600733,225530
616600,242100
620600,309500
617600,240400
652120,307540
607543,233348
570836,243102
631669,243629
625901,232888
624300,306800
620600,309500
625400,234800
600733,225530
625901,232888
616600,242100
617600,240400
583411,208624
617600,240400
638550,290750
636400,291600
600733,225530
651750,308000
598978,319188
621000,309700
602608,234523
583645,209179
620600,309500
600733,225530
617600,240400
619150,232850
611549,325162
616600,242100
612500,245100
619150,232850
619150,232850
612500,245100
621359,238325
608409,214662
616600,242100
599800,320100
616600,242100
619150,232850
570836,243102
583645,209179
638550,290750
652120,307540
624300,306800
651750,308000
616480,313240
638550,290750
619150,232850
639000,313400
624300,306800
638500,251700
583411,208624
625400,234800
626700,319800
648200,306500
616600,242100
583645,209179
621359,238325
616600,242100
616600,242100
583411,208624
616600,242100
620600,309500
570836,243102
607543,233348
621359,238325
651750,308000
620600,309500
602608,234523
636400,291600
600733,225530
612500,245100
583645,209179
621000,238600
652120,307540
646550,304900
600733,225530
619150,232850
621359,238325
604000,211000
600733,225530
651750,308000
580971,231102
600733,225530
583411,208624
626700,319800
591896,329315
651750,308000
648200,306500
652120,307540
602608,234523
621000,309700
570836,243102
606150,209950
611549,325162
602608,234523
627000,242000
612500,245100
583645,209179
625901,232888
623262,239869
642200,319200
648200,306500
638550,290750
615250,232640
600733,225530
600733,225530
612500,245100
600733,225530
607543,233348
602608,234523
580971,231102
607543,233348
619150,232850
625901,232888
611549,325162
646550,304900
621359,238325
624300,306800
625400,234800
615250,232640
616480,313240
602608,234523
570836,243102
607543,233348
583411,208624
580971,231102
606150,209950
600733,225530
614900,244800
594200,339700
647370,304050
600733,225530
651750,308000
619150,232850
614395,341892
602608,234523
651750,308000
583645,209179
600733,225530
583411,208624
636400,291600
570836,243102
611537,325151
583411,208624
636400,291600
602608,234523
600733,225530
626700,319800
626700,319800
615250,232640
615250,232640
619150,232850
602100,318500
611549,325162
651750,308000
583645,209179
612500,245100
607543,233348
624300,306800
612500,245100
580971,231102
647370,304050
602608,234523
620600,309500
621359,238325
643500,292700
570836,243102
602608,234523
594200,339700
643500,292700
583411,208624
621359,238325
583645,209179
620600,309500
583645,209179
602608,234523
602608,234523
620600,309500
600733,225530
607543,233348
583645,209179
602608,234523
607543,233348
583645,209179
600733,225530
651750,308000
570836,243102
620600,309500
583645,209179
570836,243102
612500,245100
615250,232640
607543,233348
570836,243102
574230,184640
617600,312800
607543,233348
621359,238325
598978,319188
616480,313240
583645,209179
570836,243102
607543,233348
627372,243235
616600,242100
600733,225530
580971,231102
600733,225530
636400,291600
652120,307540
602608,234523
648200,306500
646550,304900
600733,225530
641800,321800
647370,304050
612500,245100
580971,231102
602608,234523
583645,209179
620600,309500
620600,309500
621359,238325
646550,304900
612500,245100
624300,306800
583645,209179
598978,319188
625400,234800
616600,242100
611549,325162
626700,319800
612500,245100
602608,234523
625400,234800
647370,304050
617600,240400
619150,232850
570836,243102
583645,209179
651750,308000
604000,211000
636400,291600
570836,243102
612500,245100
616480,313240
587300,326800
602608,234523
624300,306800
612500,245100
620600,309500
620600,309500
651750,308000
594200,339700
616600,242100
607543,233348
636400,291600
639000,313400
635000,304400
583645,209179
625901,232888
560000,348000
646550,304900
621000,309700
620600,309500
600733,225530
570836,243102
608409,214662
628800,318700
616600,242100
573343,199357
600733,225530
620600,309500
616600,242100
616600,242100
651750,308000
651750,308000
616480,313240
607543,233348
630900,316700
620600,309500
617600,240400
624300,306800
583411,208624
570836,243102
638550,290750
616480,313240
616600,242100
619150,232850
624300,306800
642200,319200
602608,234523
600733,225530
651750,308000
607543,233348
638550,290750
621000,309700
624300,306800
570836,243102
621359,238325
619150,232850
616600,242100
583645,209179
620600,309500
641800,321800
583411,208624
616600,242100
583645,209179
620600,309500
620600,309500
625901,232888
600733,225530
573343,199357
583411,208624
626700,319800
602608,234523
619150,232850
616600,242100
648200,306500
602608,234523
583645,209179
600733,225530
635000,304400
616600,242100
583645,209179
559388,180415
651750,308000
616600,242100
647370,304050
607543,233348
620600,309500
583411,208624
602608,234523
604000,211000
615250,232640
602608,234523
626700,319800
617600,240400
620600,309500
600733,225530
626700,319800
583411,208624
648200,306500
615250,232640
580971,231102
616480,313240
651750,308000
616600,242100
602608,234523
621000,309700
616600,242100
616600,242100
620600,309500
612500,245100
583645,209179
602608,234523
638550,290750
600733,225530
612500,245100
570836,243102
624300,306800
620600,309500
626700,319800
652120,307540
648200,306500
600733,225530
602608,234523
602608,234523
642200,319200
616480,313240
616600,242100
616480,313240
621359,238325
636400,291600
607543,233348
616600,242100
620600,309500
638550,290750
619150,232850
619150,232850
628800,318700
636400,291600
583411,208624
608409,214662
646550,304900
636400,291600
624300,306800
620600,309500
583645,209179
600733,225530
620600,309500
598978,319188
583645,209179
638550,290750
616600,242100
602608,234523
583411,208624
620600,309500
620600,309500
616600,242100
612500,245100
651750,308000
600733,225530
625901,232888
616600,242100
642200,319200
624300,306800
621359,238325
615250,232640
594200,339700
619150,232850
612500,245100
638550,290750
646550,304900
626700,319800
648200,306500
570836,243102
611549,325162
625400,234800
608409,214662
604000,211000
611549,325162
619150,232850
611549,325162
602608,234523
602608,234523
620600,309500
600733,225530
616600,242100
628800,318700
636400,291600
620600,309500
651750,308000
620600,309500
652120,307540
641800,321800
647370,304050
625400,234800
638550,290750
583411,208624
615250,232640
652120,307540
602608,234523
602608,234523
600733,225530
611549,325162
611549,325162
611537,325151
636870,253130
583645,209179
624300,306800
579354,233228
598978,319188
634690,243840
631669,243629
616821,281844
617839,243544
645360,288450
628140,285750
636400,291600
621920,266770
600450,261810
620600,309500
624300,306800
606411,247701
610690,304533
566176,205419
603884,269860
574842,242833
616600,242100
600450,261810
591064,329608
580424,207998
573908,215793
639760,296630
629256,334849
583635,237477
624300,306800
636400,291600
595800,318470
582758,211604
583635,237477
604000,211000
626775,246860
586040,334660
616600,242100
616600,242100
644060,263120
623130,275090
624300,306800
630100,235483
611200,250000
585640,336240
624300,306800
624300,306800
631460,252660
616600,242100
624300,306800
582641,229658
636400,291600
640450,315180
636400,291600
634780,281020
620600,309500
566176,205419
583635,237477
594200,339700
628547,248844
652360,288240
626400,246300
594200,339700
600484,204275
623130,275090
628368,244146
570836,243102
580424,207998
633545,301604
621656,226452
628800,318700
570836,243102
607529,270015
636400,291600
612209,267625
609216,269795
601267,311840
614810,269915
569972,234884
582758,211604
648200,306500
583635,237477
636400,291600
560000,348000
583411,208624
606411,247701
617600,240400
632294,299670
628140,285750
616820,235400
569972,234884
636400,291600
601267,311840
587956,202724
600733,225530
626775,246860
633545,301604
625400,234800
609216,269795
615234,219445
642408,251726
592327,233623
586155,241980
580424,207998
612074,273554
614810,269915
579290,334723
580424,207998
599200,199100
621359,238325
615063,272326
586155,241980
586040,334660
570836,243102
635000,304400
642200,319200
620600,309500
559388,180415
602608,234523
621359,238325
624300,306800
628140,285750
652350,294230
614900,244800
621920,266770
616600,242100
641800,321800
619150,232850
638550,290750
612500,245100
570836,243102
600733,225530
624600,261300
641800,321800
612500,245100
616600,242100
641800,321800
621920,266770
634780,281020
599200,199100
611549,325162
611549,325162
588710,221770
621920,266770
570836,243102
611549,325162
620600,309500
594562,223272
568370,179380
574842,242833
613000,316000
599200,199100
599200,199100
620600,309500
643500,292700
583645,209179
636400,291600
599200,199100
599200,199100
599200,199100
645250,293600
574220,184640
623130,275090
645250,293600
636400,291600
574220,184640
645250,293600
613000,316000
621920,266770
599200,199100
626700,319800
636400,291600
600733,225530
621359,238325
651750,308000
625901,232888
627000,242000
626700,319800
641800,321800
602608,234523
583411,208624
616600,242100
630900,316700
602608,234523
616600,242100
570836,243102
624300,306800
615250,232640
633713,305127
636400,291600
642200,319200
636400,291600
616600,242100
570836,243102
624300,306800
583645,209179
635000,304400
636400,291600
624300,306800
630900,316700
583645,209179
636400,291600
636400,291600
635000,304400
643500,292700
616480,313240
606150,209950
620600,309500
643500,292700
608200,320200
600733,225530
626700,319800
583645,209179
583645,209179
619027,324070
602608,234523
615250,232640
620600,309500
600733,225530
583411,208624
573343,199357
620600,309500
614900,244800
620600,309500
652120,307540
620600,309500
635000,304400
606150,209950
624300,306800
616600,242100
620600,309500
620600,309500
624300,306800
636400,291600
612500,245100
612500,245100
570000,190000
600733,225530
626700,319800
610088,233073
600733,225530
612500,245100
616600,242100
608600,211700
642200,319200
583645,209179
600733,225530
591803,328871
641800,321800
583645,209179
570836,243102
600733,225530
630900,316700
620600,309500
620600,309500
619150,232850
624300,306800
583645,209179
612500,245100
583411,208624
570836,243102
616600,242100
620600,309500
586447,221180
620600,309500
583645,209179
604000,211000
651750,308000
636400,291600
646550,304900
616480,313240
628800,318700
624300,306800
616600,242100
583411,208624
602608,234523
602608,234523
624300,306800
570836,243102
617600,312800
616480,313240
583411,208624
636400,291600
600733,225530
636400,291600
620600,309500
594200,339700
573343,199357
620600,309500
616600,242100
636400,291600
612500,245100
600733,225530
583411,208624
603136,237834
625901,232888
575991,208320
570836,243102
583411,208624
602608,234523
626700,319800
636400,291600
612500,245100
626700,319800
600733,225530
638550,290750
638550,290750
612500,245100
626700,319800
583645,209179
633713,305127
624300,306800
586447,221180
616480,313240
559388,180415
638550,290750
607543,233348
600733,225530
642200,319200
636400,291600
583645,209179
612650,290744
583411,208624
630900,316700
608600,211700
600733,225530
609500,254600
600733,225530
645360,288450
615250,232640
626700,319800
648200,306500
583411,208624
570836,243102
628719,293737
619150,232850
626700,319800
583411,208624
643500,292700
630900,316700
614900,244800
626700,319800
615250,232640
636400,291600
625400,234800
583645,209179
619150,232850
642200,319200
620600,309500
636400,291600
638550,290750
600733,225530
573343,199357
624300,306800
652120,307540
596729,201400
624300,306800
630900,316700
628800,318700
620600,309500
626700,319800
612500,245100
600733,225530
621359,238325
642200,319200
583645,209179
601700,324500
647370,304050
600733,225530
620600,309500
583411,208624
607543,233348
620600,309500
583645,209179
602608,234523
583411,208624
638550,290750
594200,339700
619150,232850
638550,290750
570836,243102
643500,292700
617600,312800
616480,313240
630900,316700
642200,319200
614900,244800
583645,209179
636400,291600
600733,225530
608600,211700
600733,225530
583411,208624
625901,232888
643500,292700
651750,308000
616600,242100
624300,306800
600733,225530
583645,209179
651750,308000
636400,291600
607543,233348
583645,209179
636400,291600
602608,234523
600733,225530
602608,234523
583645,209179
608409,214662
583645,209179
636400,291600
600733,225530
616600,242100
573343,199357
636400,291600
583411,208624
621359,238325
638550,290750
602608,234523
612500,245100
583411,208624
583411,208624
636400,291600
626700,319800
611549,325162
619150,232850
624300,306800
638550,290750
583645,209179
629510,324960
616600,242100
612500,245100
608600,211700
616480,313240
583645,209179
624300,306800
620600,309500
594200,339700
616480,313240
612700,318600
625400,234800
614900,244800
598978,319188
619150,232850
610700,318800
635000,304400
638550,290750
600733,225530
646550,304900
619027,324070
570836,243102
583411,208624
602608,234523
619150,232850
614900,244800
611549,325162
612500,245100
620600,309500
620600,309500
619150,232850
646550,304900
593270,312707
628800,318700
583645,209179
570836,243102
620600,309500
602608,234523
636400,291600
583411,208624
647800,307000
620600,309500
607543,233348
642200,319200
583411,208624
647370,304050
607543,233348
591896,329315
616600,242100
620600,309500
570836,243102
600733,225530
620600,309500
620600,309500
570836,243102
612650,290744
620600,309500
573343,199357
624300,306800
652120,307540
636400,291600
609502,321274
612500,245100
583411,208624
620600,309500
624300,306800
604000,211000
583411,208624
598978,319188
624300,306800
620600,309500
616600,242100
643500,292700
616600,242100
583411,208624
635000,304400
583645,209179
620600,309500
620600,309500
573343,199357
612500,245100
607543,233348
620600,309500
573343,199357
616480,313240
647370,304050
583645,209179
575991,208320
616600,242100
642200,319200
643500,292700
620600,309500
608600,211700
620600,309500
638550,290750
648200,306500
583411,208624
641800,321800
624300,306800
583411,208624
591896,329315
599800,320100
652120,307540
606150,209950
642200,319200
620600,309500
583645,209179
617600,312800
636400,291600
602608,234523
635000,304400
636400,291600
621359,238325
630900,316700
583411,208624
619150,232850
651750,308000
592327,233623
636400,291600
555554,179035
592327,233623
617600,312800
583645,209179
642200,319200
600733,225530
642200,319200
620600,309500
600733,225530
647370,304050
616600,242100
630900,316700
630900,316700
570836,243102
600733,225530
620600,309500
635000,304400
602608,234523
651750,308000
600733,225530
642200,319200
608600,211700
602608,234523
587300,326800
626700,319800
612500,245100
612500,245100
609000,321665
594200,339700
583411,208624
583645,209179
583411,208624
608600,211700
594200,339700
624300,306800
620600,309500
638550,290750
602608,234523
604000,211000
647370,304050
636400,291600
609500,254600
617600,240400
620600,309500
620600,309500
638550,290750
635000,304400
570836,243102
619027,324070
643500,292700
626700,319800
636400,291600
642200,319200
607543,233348
625400,234800
583645,209179
612500,245100
620600,309500
643500,292700
610700,318800
593270,312707
620600,309500
638550,290750
620600,309500
573343,199357
651750,308000
620600,309500
583645,209179
636400,291600
620600,309500
604000,211000
628800,318700
600733,225530
616480,313240
602608,234523
620600,309500
651750,308000
638550,290750
620600,309500
642200,319200
638550,290750
641800,321800
630900,316700
638550,290750
570836,243102
583645,209179
583411,208624
624300,306800
616480,313240
583411,208624
642200,319200
602608,234523
591896,329315
624300,306800
617600,240400
616600,242100
616480,313240
636400,291600
616480,313240
573343,199357
616600,242100
626700,319800
583645,209179
616600,242100
636400,291600
621359,238325
630900,316700
620600,309500
583645,209179
616600,242100
635000,304400
636400,291600
602608,234523
626700,319800
616600,242100
592327,233623
583411,208624
620600,309500
570836,243102
612500,245100
635000,304400
624300,306800
626700,319800
602608,234523
616480,313240
624300,306800
636400,291600
600733,225530
620600,309500
583645,209179
600733,225530
630900,316700
635000,304400
651750,308000
583411,208624
619150,232850
648200,306500
583645,209179
625400,234800
628800,318700
620600,309500
624300,306800
616480,313240
600733,225530
608409,214662
620600,309500
570836,243102
570836,243102
620600,309500
609502,321274
624300,306800
583645,209179
583645,209179
619150,232850
612500,245100
633713,305127
612500,245100
616600,242100
603136,237834
624300,306800
612500,245100
616480,313240
625901,232888
611549,325162
624300,306800
652120,307540
626700,319800
635000,304400
570836,243102
642200,319200
625901,232888
621000,309700
607543,233348
612500,245100
643500,292700
624300,306800
570836,243102
600733,225530
636400,291600
618500,311200
616480,313240
636400,291600
570836,243102
583411,208624
620600,309500
624300,306800
570836,243102
620600,309500
601700,324500
607543,233348
638550,290750
624300,306800
620600,309500
617839,243544
624300,306800
627000,242000
594200,339700
620600,309500
598978,319188
583411,208624
600733,225530
612500,245100
584816,229871
636400,291600
620600,309500
570836,243102
600733,225530
642200,319200
607543,233348
620600,309500
642200,319200
603525,316928
636400,291600
620600,309500
624300,306800
583645,209179
603525,316928
620600,309500
612650,290744
583645,209179
583411,208624
620600,309500
555554,179035
616480,313240
573343,199357
624300,306800
635000,304400
602608,234523
620600,309500
628800,318700
642200,319200
636400,291600
583645,209179
583645,209179
607543,233348
624300,306800
636400,291600
583645,209179
600733,225530
621000,309700
616600,242100
573343,199357
612500,245100
619150,232850
633713,305127
608409,214662
602608,234523
620600,309500
607543,233348
616480,313240
560000,348000
620600,309500
638550,290750
642200,319200
624300,306800
643500,292700
594200,339700
583411,208624
624300,306800
583411,208624
630900,316700
620600,309500
602608,234523
636400,291600
620600,309500
621359,238325
559388,180415
638550,290750
600733,225530
615250,232640
620600,309500
612500,245100
620600,309500
621359,238325
583645,209179
620600,309500
614900,244800
600861,242657
620600,309500
617600,312800
573343,199357
651750,308000
626700,319800
602608,234523
636400,291600
583411,208624
600733,225530
636400,291600
583645,209179
607543,233348
612500,245100
620600,309500
612500,245100
583411,208624
570836,243102
616480,313240
626700,319800
614900,244800
610700,318800
620600,309500
612500,245100
626700,319800
594200,339700
608600,211700
651750,308000
636400,291600
633713,305127
626700,319800
599800,320100
636400,291600
616600,242100
624300,306800
616480,313240
618500,311200
636400,291600
635000,304400
620600,309500
647370,304050
651750,308000
648200,306500
592327,233623
600733,225530
626700,319800
635000,304400
619150,232850
586447,221180
624300,306800
624300,306800
583645,209179
626700,319800
583645,209179
625400,234800
619150,232850
594200,339700
604000,211000
583411,208624
651750,308000
630900,316700
620600,309500
624300,306800
600733,225530
599800,320100
617600,240400
583645,209179
583645,209179
621359,238325
633713,305127
620600,309500
617600,240400
643500,292700
612500,245100
619150,232850
602608,234523
636400,291600
628800,318700
607543,233348
648200,306500
620600,309500
646550,304900
602608,234523
624300,306800
620600,309500
583645,209179
573343,199357
636400,291600
630900,316700
636400,291600
636400,291600
600733,225530
583645,209179
607543,233348
624300,306800
616600,242100
592327,233623
583645,209179
627000,242000
583411,208624
602608,234523
620600,309500
618500,311200
621359,238325
600733,225530
646550,304900
583645,209179
638550,290750
602608,234523
620600,309500
602100,318500
603525,316928
625901,232888
624300,306800
602608,234523
594200,339700
573343,199357
626700,319800
620600,309500
612700,318600
624300,306800
620600,309500
583411,208624
636400,291600
616480,313240
616600,242100
570836,243102
624300,306800
594562,223272
593270,312707
625400,234800
635000,304400
621359,238325
616600,242100
616600,242100
583411,208624
583411,208624
636400,291600
594200,339700
638550,290750
636400,291600
620600,309500
620600,309500
602608,234523
624300,306800
619150,232850
616480,313240
583411,208624
626700,319800
583411,208624
612500,245100
621359,238325
648200,306500
646550,304900
633713,305127
624300,306800
620600,309500
638550,290750
583411,208624
583411,208624
628800,318700
599800,320100
573343,199357
638550,290750
620600,309500
602608,234523
612500,245100
626700,319800
575991,208320
647370,304050
612650,290744
633545,301604
624300,306800
585757,214119
616600,242100
635000,304400
600733,225530
583411,208624
570836,243102
638550,290750
620600,309500
616600,242100
620600,309500
626700,319800
612650,290744
579290,334723
608200,320200
628800,318700
646550,304900
635000,304400
628800,318700
583645,209179
583411,208624
624300,306800
636400,291600
620600,309500
620600,309500
602608,234523
587881,324059
620600,309500
614900,244800
620600,309500
624300,306800
636400,291600
600733,225530
641800,321800
583645,209179
609000,321665
602608,234523
616480,313240
624300,306800
583411,208624
